"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"414",3.43758,0,0.294794,0.117564429,1,3.43758,3.43758,3.43758,0.174468,0.0622424,0.122344,0.09870434,5,0.174468,0.122344,0.1329868,3,3,0,3,"(75,80]","(50,55]","(55,60]","(60,65]",23.5,0.5,20.5,19.44444444,21.12,0.005,21.1125,16.07219905,105.634,92.8582,93.9912,96.06391145,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2016-05-04
"421",0.562775,0,0.284798,0.105165292,0,3.827052421,1.444322526,1.580890003,9.020703667,0.048794813,4.438408633,1.120755907,11.6,9.020703667,4.438408633,4.459310934,3,3,0,1,"(85,90]","(50,55]","(65,70]","(65,70]",22,0.5,20.5,20.15730825,20.9725,0.0075,20.9625,20.36367786,106.24,94.7174,104.32,103.3531147,0,0,21,1,0,0,0,0,0,0,0,0,0,0,2016-05-11
"422",5.58676,0,0.232537,0.098677707,1,2.89639,2.89639,2.89639,99.9292,0.0421953,50.0248075,12.54446587,2,99.9292,50.0248075,50.0248075,3,3,0,1,"(95,100]","(50,55]","(65,70]","(70,75]",26.5,0.5,21,20.202085,24.2525,0.005,20.96,20.28110176,106.144,93.2516,104.129,102.0707244,0,0,18,1,0,0,0,0,0,0,1,1,0,0,2016-05-12
"424",0.644365,0.0439453,0.263672,0.110447751,3,0.644365,0.31074,0.411013333,9.020703667,0.048794813,4.438408633,1.120755907,11.6,9.020703667,4.438408633,4.459310934,3,3,0,1,"(85,90]","(55,60]","(65,70]","(65,70]",24.5,0,21,16.75062344,20.965,0.005,20.96,17.86937126,104.436,92.9589,94.28805,97.5861774,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2016-05-14
"432",1.691935433,0,0.4664234,0.217091493,90.1,1.681067467,0.411258633,0.434123094,0.394157,0.0532496,0.123631,0.092342553,3,0.394157,0.123631,0.212615667,3,3,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",36.5,18.5,19,19.11117277,21.3975,20.62,20.9625,20.96358234,106.887,102.352,103.915,104.3991904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-31
"463",2.311410367,0,0.267159833,0.167589851,71.5,2.1837988,0.251735983,0.306259606,5.45475,0.0404397,0.173549,0.128522349,213,5.45475,0.173549,0.204300967,3,3,0,0,"(80,85]","(50,55]","(65,70]","(65,70]",20,18.5,19.5,19.28623014,21.0175,20.9975,21.005,21.00633546,106.468,102.521,103.699,104.2070451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-30
"494",1.2879522,0,0.22476885,0.117889995,17.26666667,1.646262867,0.6999676,0.745173963,0.336563,0.0250948,0.124961,0.079907067,9,0.336563,0.124961,0.149999667,4,4,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",33.5,18,18.5,18.49103877,20.9675,20.8975,20.9025,20.90341562,106.248,103.786,104.437,104.7274591,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2016-07-31
"506",1.16848,0,0.210754,0.096920253,0,1.646262867,0.6999676,0.745173963,0.129305,0.0551954,0.125959,0.07680386,2,0.129305,0.125959,0.125959,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",27,4.5,16.5,16.43245576,24.5725,20.8925,20.9025,20.90550989,106.395,103.409,104.363,104.6474975,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-12
"508",0.450305,0,0.206122,0.100326233,0,1.646262867,0.6999676,0.745173963,0.161695,0.0324312,0.1396845,0.073888926,12,0.161695,0.1396845,0.141284583,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",17,16,16.5,16.31443891,20.915,20.8975,20.9075,20.90665402,106.561,103.252,104.57,104.7122797,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-14
"509",0.700373,0,0.198956,0.097600555,0,1.646262867,0.6999676,0.745173963,0.142604,0.0311873,0.1268885,0.077868156,14,0.142604,0.1268885,0.128879214,4,4,0,0,"(80,85]","(55,60]","(60,65]","(60,65]",18.5,16,16.5,16.38103448,20.9625,20.885,20.905,20.90512894,106.162,103.494,104.419,104.5701554,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-15
"510",0.504893,0,0.210754,0.095232254,0,1.646262867,0.6999676,0.745173963,0.185665,0.0245636,0.130687,0.075611573,19,0.185665,0.130687,0.134560474,4,4,0,0,"(85,90]","(55,60]","(60,65]","(65,70]",17,16,16.5,16.49147072,20.9125,20.9,20.9025,20.90415328,106.048,103.543,104.226,104.5481296,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-16
"511",0.508704,0,0.196529,0.087034297,2,0.508704,0.430133,0.430133,0.134782,0.0144124,0.127565,0.054415215,4,0.134782,0.127565,0.127698,4,4,0,1,"(85,90]","(55,60]","(60,65]","(65,70]",19,0,16.5,16.40464839,20.9275,0.0025,20.9025,19.35746217,105.954,90.3452,103.798,99.58953799,0,0,17,1,0,0,0,0,0,0,0,0,0,0,2016-08-17
"512",2.77726,0,0.201383,0.100729953,0,1.646262867,0.6999676,0.745173963,0.185709,0.0245636,0.129438,0.072713713,14,0.185709,0.129438,0.133610286,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",17.5,16,16.5,16.66183575,20.9125,20.9,20.905,20.90629803,106.416,103.811,104.485,104.7593617,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-18
"513",2.77726,0,0.201383,0.099301778,0,1.646262867,0.6999676,0.745173963,0.165823,0.0290527,0.139131,0.080082025,11,0.165823,0.139131,0.138525636,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",17,2.5,16.5,16.38693009,20.9125,20.45,20.905,20.90591262,105.882,103.627,104.4775,104.6201748,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-19
"514",0.895234,0,0.206122,0.100718641,0,1.646262867,0.6999676,0.745173963,0.14278,0.0353964,0.1252175,0.076426357,12,0.14278,0.1252175,0.12838025,4,4,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",17,16,16.5,16.39496157,20.91,20.895,20.9075,20.90647638,105.792,103.62,104.358,104.5020605,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-20
"515",0.626124,0,0.206122,0.10624818,0,1.646262867,0.6999676,0.745173963,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,1,"(85,90]","(50,55]","(65,70]","(65,70]",18.5,0,16.5,16.48456944,20.9425,0.0025,20.905,19.69017873,105.894,92.4345,104.047,101.5404091,0,0,19,1,0,0,0,0,0,0,0,0,0,0,2016-08-21
"516",0.587948,0,0.201383,0.096144455,0,1.646262867,0.6999676,0.745173963,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,0,"(85,90]","(50,55]","(60,65]","(65,70]",19,16,16.5,16.44037871,20.96,20.895,20.9025,20.90475441,106.022,103.346,104.084,104.2624609,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-22
"517",8.77125,0,0.206122,0.10549829,2,8.77125,6.423165,6.423165,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,1,"(80,85]","(50,55]","(65,70]","(65,70]",18,0,16.5,16.46398892,23.845,0.0025,20.905,19.69018142,106.073,92.7016,104.137,102.4570862,0,0,20,1,0,0,0,0,0,0,0,0,0,0,2016-08-23
"518",0.594481,0,0.196529,0.095677831,0,1.646262867,0.6999676,0.745173963,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,1,"(85,90]","(50,55]","(60,65]","(65,70]",17.5,0,16.5,16.66615854,20.91,0.0075,20.9075,20.42346505,105.774,94.4034,104.032,103.8244977,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-24
"519",0.405156,0,0.191553,0.09010615,0,1.646262867,0.6999676,0.745173963,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,0,"(85,90]","(45,50]","(55,60]","(60,65]",17,16,16.5,16.71102662,20.915,20.8975,20.9075,20.90612283,105.839,103.154,104.045,104.3836924,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-25
"520",0.416902,0,0.196529,0.092366574,0,1.646262867,0.6999676,0.745173963,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,1,"(95,100]","(50,55]","(70,75]","(70,75]",17,0,16.5,16.42692774,20.9325,0.01,20.9025,20.67338319,106.166,94.2414,103.851,103.8093154,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-26
"521",0.581342,0,0.196529,0.090407738,1,0.581342,0.581342,0.581342,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,1,"(90,95]","(55,60]","(70,75]","(70,75]",18,0,16.5,16.61330561,20.9175,0.0025,20.9,19.72860026,105.758,91.9737,103.2385,101.0463368,0,0,19,1,0,0,0,0,0,0,0,0,0,0,2016-08-27
"522",0.564488,0,0.4260595,0.110422957,0,1.646262867,0.6999676,0.745173963,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",25,16.5,17,16.9549763,20.9175,0.0025,20.9075,19.75993001,106.072,92.0549,92.9822,96.99510883,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2016-08-28
"523",0.504893,0,0.191553,0.086909654,0,1.646262867,0.6999676,0.745173963,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",17.5,4.5,16.5,16.37586548,24.46,20.895,20.905,20.90760917,106.119,103.533,104.281,104.610316,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-29
"524",0.481397,0,0.206122,0.091663285,0,1.646262867,0.6999676,0.745173963,10.08625444,0.029276806,0.129325469,0.185856388,11.125,10.08625444,0.129325469,0.684236284,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",17.5,16,16.5,16.60014903,20.9175,20.8975,20.905,20.90561936,106.922,103.267,104.4235,104.7860171,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-30
"525",2.233840767,0,0.244849367,0.111670182,4.833333333,2.690164,1.552701107,1.756871936,0.342630042,0.039103108,0.131378625,0.086416733,33.375,0.342630042,0.131378625,0.138281084,4,4,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",19,16,16.5,16.5915161,20.9175,20.885,20.905,20.90622366,106.857,103.289,104.875,104.8942886,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-08-31
"526",10.8953,0,0.206122,0.094565442,2,10.8953,6.042945,6.042945,0.342630042,0.039103108,0.131378625,0.086416733,33.375,0.342630042,0.131378625,0.138281084,4,4,0,3,"(75,80]","(50,55]","(55,60]","(60,65]",20,0,16.5,16.33481117,21.9125,0.005,20.9025,19.78782491,105.839,93.6628,103.835,101.8548263,0,0,19,1,0,0,0,0,0,0,0,0,0,0,2016-09-01
"531",0.248592,0,0.191553,0.094754299,0,2.690164,1.552701107,1.756871936,0.342630042,0.039103108,0.131378625,0.086416733,33.375,0.342630042,0.131378625,0.138281084,4,4,0,2,"(95,100]","(50,55]","(65,70]","(70,75]",19.5,0,17,16.5619469,20.905,0,0.005,7.859230769,105.004,84.3145,91.5229,91.69861083,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2016-09-06
"533",0.43725,0.0439453,0.210754,0.096315589,1,0.43725,0.43725,0.43725,0.137426,0.0380452,0.1287235,0.075201217,6,0.137426,0.1287235,0.128706,4,4,0,1,"(90,95]","(55,60]","(70,75]","(70,75]",29.5,0,16.5,16.24771167,20.91,0.0025,20.9025,17.38249426,105.764,90.9446,103.3415,99.703549,0,0,15,1,0,0,0,0,0,0,0,0,0,0,2016-09-08
"534",3.29531,0.0439453,0.196529,0.091593577,0,2.690164,1.552701107,1.756871936,0.150218,0.0380452,0.128088,0.078608181,19,0.150218,0.128088,0.131964,4,4,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",17,16,16.5,16.33542388,20.915,20.9,20.905,20.90562222,105.702,103.024,103.827,104.1613676,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-09
"535",2.66513,0,0.201383,0.094871202,0,2.690164,1.552701107,1.756871936,0.149205,0.0404397,0.130658,0.072797991,13,0.149205,0.130658,0.132832692,4,4,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",25.5,16,16.5,16.49486301,20.91,20.8975,20.9025,20.9038795,105.706,102.96,103.8205,104.1344815,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-10
"536",0.696225,0.0439453,0.206122,0.095744652,0,2.690164,1.552701107,1.756871936,0.172029,0.0457926,0.1347055,0.079864973,20,0.172029,0.1347055,0.1375109,4,4,0,0,"(85,90]","(45,50]","(55,60]","(60,65]",17,15,16.5,16.4321066,20.915,20.87,20.9025,20.90434441,105.425,102.875,103.763,104.0254179,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-11
"537",3.1604,0,0.206122,0.094061774,0,2.690164,1.552701107,1.756871936,0.175184,0.0480414,0.128589,0.081161912,19,0.175184,0.128589,0.133366263,4,4,0,0,"(90,95]","(50,55]","(65,70]","(65,70]",17,16,16,16.24736415,20.9175,20.895,20.9025,20.90307491,104.175,102.142,103.253,103.2485101,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-12
"538",0.80313,0,0.210754,0.094803971,0,2.690164,1.552701107,1.756871936,0.162427,0.0383902,0.128704,0.08047427,23,0.162427,0.128704,0.13157387,4,4,0,0,"(95,100]","(55,60]","(70,75]","(75,80]",17,9.5,16.5,16.40262088,21.19,20.8675,20.9025,20.90305799,104.815,101.456,102.966,102.939269,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-13
"541",0.497184,0.0439453,0.201383,0.092288608,0,2.690164,1.552701107,1.756871936,0.14241,0.0404397,0.1259085,0.075191607,6,0.14241,0.1259085,0.128255333,4,4,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",17,15.5,16.5,16.43585005,20.9125,20.865,20.905,20.90493533,105.76,102.307,103.5225,103.8656693,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-16
"542",2.01862,0,0.215287,0.089054649,1,0.372888,0.372888,0.372888,0.156359,0.0435791,0.131087,0.09094673,22,0.156359,0.131087,0.131983318,4,4,1,2,"(80,85]","(55,60]","(55,60]","(60,65]",17.5,0,16.5,16.45555556,23.68,0,20.9025,20.72497421,106.243,92.8073,103.487,103.589505,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2016-09-17
"543",1.03155,0,0.244677,0.083873194,0,2.690164,1.552701107,1.756871936,0.174522,0.0288249,0.13291,0.084367881,43,0.174522,0.13291,0.134772721,4,4,0,0,"(65,70]","(50,55]","(55,60]","(55,60]",17,15.5,16.5,16.5471246,20.9225,20.895,20.9075,20.90821036,107.484,102.415,104.061,104.5588206,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-18
"544",3.06201,0,0.2386755,0.087486526,0,2.690164,1.552701107,1.756871936,1.5519,0.0331725,0.1341965,0.097231079,56,1.5519,0.1341965,0.161627964,4,4,0,0,"(75,80]","(45,50]","(65,70]","(60,65]",32.5,6.5,16,15.49216251,20.9275,20.0525,20.9125,20.91025962,107.383,92.6871,104.992,102.2253438,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-19
"545",0.714027,0,0.219727,0.084820598,0,2.690164,1.552701107,1.756871936,0.173672,0.0435413,0.126504,0.086532948,23,0.173672,0.126504,0.133126087,4,4,0,3,"(80,85]","(45,50]","(55,60]","(60,65]",21.5,0,16,15.87736486,23.74,0.0025,20.9075,20.11517774,107.154,92.5338,104.112,100.7761542,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-20
"546",2.01957,0,0.224078,0.086524135,0,2.690164,1.552701107,1.756871936,0.169519,0.0369906,0.131228,0.092318399,65,0.169519,0.131228,0.134515692,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",30,14,15.5,15.42810741,20.9125,19.955,20.905,20.904482,105.971,95.1446,104.303,104.2414031,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-21
"547",0.536421,0,0.244677,0.08227181,0,2.690164,1.552701107,1.756871936,0.164345,0.0362705,0.1267615,0.087539638,62,0.164345,0.1267615,0.131547742,4,4,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",16.5,15.5,16,15.8753978,20.91,20.8975,20.9025,20.90246112,105.472,102.486,103.594,103.888048,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-22
"551",2.30661,0,0.236653,0.090455174,0,2.690164,1.552701107,1.756871936,2.05571,0.0403989,0.1305845,0.136147635,42,2.05571,0.1305845,0.18468369,4,4,0,2,"(85,90]","(50,55]","(65,70]","(65,70]",23.5,0,15.5,9.750169262,23.8075,0.0075,20.91,20.59935992,107.794,94.2344,105.1265,105.0085886,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-26
"552",10.9409,0,0.217507,0.089926694,1,10.9409,10.9409,10.9409,0.185807,0.0384332,0.139104,0.084690437,28,0.185807,0.139104,0.138001321,4,4,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",19.5,15.5,16,16.8125855,20.9275,20.9,20.9075,20.90835908,107.472,103.074,105.167,105.3438863,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-27
"553",1.23751,0,0.236653,0.086295038,0,2.690164,1.552701107,1.756871936,0.170482,0.0423123,0.1322415,0.09081223,58,0.170482,0.1322415,0.134336483,4,4,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",19,0,16,16.51613669,22.6975,20.755,20.9075,20.90677058,107.068,101.145,104.6525,104.7202328,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-28
"554",0.405156,0,0.252447,0.082983919,0,2.690164,1.552701107,1.756871936,0.62612,0.0430367,0.134324,0.092794387,68,0.62612,0.134324,0.146608279,4,4,0,0,"(75,80]","(55,60]","(55,60]","(60,65]",16.5,15.5,16,15.89443084,20.9125,20.895,20.905,20.90418114,105.76,103.54,104.184,104.4722693,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-09-29
"555",0.402765,0,0.256243,0.081506431,0,2.690164,1.552701107,1.756871936,0.167487,0.0497939,0.1331905,0.087597608,18,0.167487,0.1331905,0.138543722,4,4,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",16.5,3.5,16,15.78070175,24.02,20.8975,20.9025,20.90532451,105.355,103.321,104.08,104.1847913,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2016-09-30
"557",0.414579,0,0.215287,0.082439317,0,2.13685425,2.00614525,2.001201012,0.141911,0.040926,0.12627,0.086968028,17,0.141911,0.12627,0.127301471,4,4,0,2,"(70,75]","(55,60]","(60,65]","(60,65]",16.5,0,16,16.00168919,20.9075,0.0025,20.9025,19.46713027,105.143,91.8784,103.287,99.16198679,0,0,16,1,0,0,0,0,0,0,0,0,0,0,2016-10-02
"558",0.301274,0,0.219727,0.075916647,0,2.13685425,2.00614525,2.001201012,0.182013,0.0338732,0.130363,0.088251763,42,0.182013,0.130363,0.132890714,4,4,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",16.5,13,16,15.99460709,20.9125,20.885,20.9025,20.90146552,104.802,102.806,103.774,103.8106975,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-03
"559",0.608924,0,0.2283075,0.076653318,0,2.13685425,2.00614525,2.001201012,0.19851,0.0368454,0.1291,0.086264186,57,0.19851,0.1291,0.133132579,4,4,0,0,"(65,70]","(60,65]","(60,65]","(60,65]",16.5,15.5,16.5,16.26695652,20.91,20.8975,20.9025,20.90373933,105.548,102.7,104.106,104.2274793,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-04
"560",1.45219,0,0.248592,0.083159501,0,2.13685425,2.00614525,2.001201012,0.179965,0.0338732,0.128573,0.084756426,45,0.179965,0.128573,0.131746578,4,4,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",28.5,15.5,16,16.03580946,21.145,20.895,20.9025,20.90251609,105.766,102.694,103.963,104.0788777,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-05
"561",2.93514,0,0.232537,0.083804106,0,2.13685425,2.00614525,2.001201012,4.67191,0.0384332,0.1316005,0.111190562,36,4.67191,0.1316005,0.260409972,4,4,0,1,"(70,75]","(45,50]","(55,60]","(55,60]",22.5,0,16,16.04136573,24.5525,0.0075,20.905,20.70396074,106.154,92.9795,104.027,103.9737516,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-06
"562",0.830322,0,0.240698,0.084150712,1,0.298052,0.298052,0.298052,0.188283,0.0467545,0.134114,0.088045785,20,0.188283,0.134114,0.13835885,4,4,0,1,"(80,85]","(45,50]","(55,60]","(60,65]",20.5,0,16,15.9507722,21.2,0.0025,20.9025,20.23069821,106.47,92.234,104.346,101.965733,0,0,20,1,0,0,0,0,0,0,0,0,0,0,2016-10-07
"564",2.32744,0,0.219727,0.082490437,0,2.13685425,2.00614525,2.001201012,0.296547,0.0399372,0.132463,0.087948246,33,0.296547,0.132463,0.139415061,4,4,0,1,"(80,85]","(50,55]","(60,65]","(65,70]",18,0,15,14.70490694,20.92,0.0025,20.9075,20.21475873,106.838,92.2132,104.542,102.2781507,0,0,21,1,0,0,0,0,0,0,0,0,0,0,2016-10-09
"565",0.825657,0,0.2426875,0.079135346,0,2.13685425,2.00614525,2.001201012,0.167802,0.0438431,0.133223,0.08929326,53,0.167802,0.133223,0.136002887,4,4,0,0,"(75,80]","(45,50]","(60,65]","(60,65]",16,0,15.5,14.70203983,24.8375,17.9275,20.9025,20.90346499,106.289,103.135,104.389,104.4515078,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-10
"566",0.525509,0,0.244677,0.080701378,0,2.13685425,2.00614525,2.001201012,0.170646,0.0399372,0.130624,0.089134271,65,0.170646,0.130624,0.133514554,4,4,0,0,"(70,75]","(40,45]","(55,60]","(55,60]",32,15,16,15.78322895,20.9575,20.8175,20.9025,20.90280834,105.274,102.122,103.641,103.7335501,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-11
"568",2.76297,0,0.248592,0.096010345,0,2.13685425,2.00614525,2.001201012,0.201774,0.0331725,0.13971,0.109041191,147,0.201774,0.13971,0.144979463,4,4,0,1,"(75,80]","(55,60]","(60,65]","(60,65]",16,0,16,15.74863834,22.8125,0.3075,20.9025,20.89630221,105.542,102.683,103.7975,103.9792622,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-13
"569",3.05538,0,0.256243,0.10396616,0,2.13685425,2.00614525,2.001201012,0.197194,0.0457926,0.144707,0.114275474,151,0.197194,0.144707,0.146844159,4,4,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",16.5,15.5,15.5,15.71628859,20.91,20.895,20.9025,20.90363805,105.256,102.347,103.516,103.5420471,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-14
"570",2.30619,0.0439453,0.259984,0.105815564,0,2.13685425,2.00614525,2.001201012,1.125378143,0.043911064,0.131907768,0.099656048,59.10714286,1.125378143,0.131907768,0.160890598,4,4,0,0,"(70,75]","(55,60]","(60,65]","(60,65]",16.5,15.5,16,15.78346801,20.9275,20.895,20.9025,20.90311219,104.575,101.94,103.908,103.7496659,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-15
"571",0.529172,0.0439453,0.259984,0.103688112,0,2.13685425,2.00614525,2.001201012,1.125378143,0.043911064,0.131907768,0.099656048,59.10714286,1.125378143,0.131907768,0.160890598,4,4,0,0,"(70,75]","(55,60]","(60,65]","(60,65]",16,14.5,15.5,15.65621126,20.91,20.895,20.9025,20.90322506,104.48,101.744,103.439,103.2329522,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-16
"572",0.801927,0,0.256243,0.101375483,0,2.13685425,2.00614525,2.001201012,1.125378143,0.043911064,0.131907768,0.099656048,59.10714286,1.125378143,0.131907768,0.160890598,4,4,0,1,"(75,80]","(55,60]","(60,65]","(65,70]",25.5,0,16,15.7714736,21.2625,0.01,20.9025,20.75120667,105.513,95.0792,103.749,103.5256927,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-17
"573",0.421509,0.0439453,0.256243,0.100373851,0,2.13685425,2.00614525,2.001201012,0.121414,0.119481,0.121414,0.1204475,1,0.121414,0.121414,0.121414,4,4,0,0,"(65,70]","(55,60]","(60,65]","(60,65]",16.5,15.5,16,15.77972028,20.91,20.8675,20.9025,20.90364924,105.784,103.153,104.0935,104.3399678,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-18
"574",4.44934,0,0.248592,0.094076033,0,2.13685425,2.00614525,2.001201012,0.124113,0.039616,0.124113,0.06842978,1,0.124113,0.124113,0.124113,4,4,0,1,"(65,70]","(55,60]","(60,65]","(60,65]",17,0,15.5,15.6875,20.91,0.005,20.9,20.38337017,105.789,94.7673,103.8015,102.8899035,0,0,22,1,0,0,0,0,0,0,0,0,0,0,2016-10-19
"575",0.301274,0,0.230442,0.086562494,0,2.13685425,2.00614525,2.001201012,0.215461,0.0421953,0.1299215,0.097067502,62,0.215461,0.1299215,0.137349629,4,4,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",16.5,15,16,15.79225023,20.915,20.8975,20.9025,20.9034456,106.471,103.025,104.295,104.6187021,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-20
"576",0.473305,0,0.201383,0.079536035,0,2.13685425,2.00614525,2.001201012,0.171109,0.0480414,0.1277445,0.090341326,40,0.171109,0.1277445,0.133459675,4,4,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",16.5,14.5,16,15.76631344,20.9125,20.895,20.9025,20.90414163,106.519,103.34,104.589,104.8448366,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2016-10-21
